"Datum","Datum Jahr","Datum Monat","Monat","Datum Tag","Datum Monat Tag","Hotelkategorie","Anzahl Ankünfte","Anzahl Logiernächte","Anzahl verfügbare Zimmer","Anzahl belegte Zimmer","Zimmerauslastung"
2023-10-04,2023,"Oktober",10,4,"10-04","Total",2169,4806,4701,3672,78.1110402042119
2023-10-05,2023,"Oktober",10,5,"10-05","1- und 2-Stern",193,444,557,317,56.9120287253142
2023-10-05,2023,"Oktober",10,5,"10-05","3-Stern",480,1350,1546,1106,71.5394566623545
2023-10-05,2023,"Oktober",10,5,"10-05","4- und 5-Stern",643,1929,2037,1377,67.59941089838
2023-10-05,2023,"Oktober",10,5,"10-05","Keine Kategorie",157,403,561,278,49.554367201426
2023-10-05,2023,"Oktober",10,5,"10-05","Total",1473,4126,4701,3078,65.4754307594129
2023-10-06,2023,"Oktober",10,6,"10-06","1- und 2-Stern",271,468,557,291,52.2441651705566
2023-10-06,2023,"Oktober",10,6,"10-06","3-Stern",692,1262,1546,875,56.5976714100906
2023-10-06,2023,"Oktober",10,6,"10-06","4- und 5-Stern",1038,1693,2037,968,47.5208640157094
2023-10-06,2023,"Oktober",10,6,"10-06","Keine Kategorie",230,411,561,244,43.49376114082
2023-10-06,2023,"Oktober",10,6,"10-06","Total",2231,3834,4701,2378,50.5849819187407
2023-10-07,2023,"Oktober",10,7,"10-07","1- und 2-Stern",202,432,557,240,43.0879712746858
2023-10-07,2023,"Oktober",10,7,"10-07","3-Stern",721,1308,1546,841,54.398447606727
2023-10-07,2023,"Oktober",10,7,"10-07","4- und 5-Stern",999,1773,2037,942,46.2444771723122
2023-10-07,2023,"Oktober",10,7,"10-07","Keine Kategorie",225,411,561,221,39.3939393939394
2023-10-07,2023,"Oktober",10,7,"10-07","Total",2147,3924,4701,2244,47.7345245692406
2023-10-08,2023,"Oktober",10,8,"10-08","1- und 2-Stern",145,281,557,162,29.0843806104129
2023-10-08,2023,"Oktober",10,8,"10-08","3-Stern",509,821,1546,606,39.1979301423027
2023-10-08,2023,"Oktober",10,8,"10-08","4- und 5-Stern",776,1243,2037,844,41.4334806087383
2023-10-08,2023,"Oktober",10,8,"10-08","Keine Kategorie",118,226,561,139,24.777183600713
2023-10-08,2023,"Oktober",10,8,"10-08","Total",1548,2571,4701,1751,37.2473941714529
2023-10-09,2023,"Oktober",10,9,"10-09","1- und 2-Stern",332,451,557,319,57.2710951526032
2023-10-09,2023,"Oktober",10,9,"10-09","3-Stern",923,1306,1546,1143,73.9327296248383
2023-10-09,2023,"Oktober",10,9,"10-09","4- und 5-Stern",1306,1977,2037,1498,73.5395189003437
2023-10-09,2023,"Oktober",10,9,"10-09","Keine Kategorie",338,435,561,273,48.6631016042781
2023-10-09,2023,"Oktober",10,9,"10-09","Total",2899,4169,4701,3233,68.7726015741332
2023-10-10,2023,"Oktober",10,10,"10-10","1- und 2-Stern",224,504,557,369,66.2477558348294
2023-10-10,2023,"Oktober",10,10,"10-10","3-Stern",618,1527,1546,1318,85.2522639068564
2023-10-10,2023,"Oktober",10,10,"10-10","4- und 5-Stern",795,2279,2037,1716,84.2415316642121
2023-10-10,2023,"Oktober",10,10,"10-10","Keine Kategorie",208,520,561,327,58.2887700534759
2023-10-10,2023,"Oktober",10,10,"10-10","Total",1845,4830,4701,3730,79.3448202510104
2023-10-11,2023,"Oktober",10,11,"10-11","1- und 2-Stern",238,543,557,404,72.5314183123878
2023-10-11,2023,"Oktober",10,11,"10-11","3-Stern",635,1517,1546,1303,84.2820181112549
2023-10-11,2023,"Oktober",10,11,"10-11","4- und 5-Stern",908,2427,2037,1765,86.647029945999
2023-10-11,2023,"Oktober",10,11,"10-11","Keine Kategorie",212,485,561,339,60.427807486631
2023-10-11,2023,"Oktober",10,11,"10-11","Total",1993,4972,4701,3811,81.0678579025739
2023-10-12,2023,"Oktober",10,12,"10-12","1- und 2-Stern",272,495,557,340,61.0412926391382
2023-10-12,2023,"Oktober",10,12,"10-12","3-Stern",547,1182,1546,961,62.1604139715395
2023-10-12,2023,"Oktober",10,12,"10-12","4- und 5-Stern",611,1790,2037,1270,62.346588119784
2023-10-12,2023,"Oktober",10,12,"10-12","Keine Kategorie",147,384,561,235,41.8894830659537
2023-10-12,2023,"Oktober",10,12,"10-12","Total",1577,3851,4701,2806,59.6894277813231
2023-10-13,2023,"Oktober",10,13,"10-13","1- und 2-Stern",282,477,557,274,49.1921005385996
2023-10-13,2023,"Oktober",10,13,"10-13","3-Stern",723,1264,1546,884,57.1798188874515
2023-10-13,2023,"Oktober",10,13,"10-13","4- und 5-Stern",821,1597,2037,978,48.0117820324006
2023-10-13,2023,"Oktober",10,13,"10-13","Keine Kategorie",187,373,561,217,38.680926916221
2023-10-13,2023,"Oktober",10,13,"10-13","Total",2013,3711,4701,2353,50.053180174431
2023-10-14,2023,"Oktober",10,14,"10-14","1- und 2-Stern",344,512,557,280,50.2692998204668
2023-10-14,2023,"Oktober",10,14,"10-14","3-Stern",725,1249,1546,800,51.7464424320828
2023-10-14,2023,"Oktober",10,14,"10-14","4- und 5-Stern",1104,1776,2037,927,45.5081001472754
2023-10-14,2023,"Oktober",10,14,"10-14","Keine Kategorie",271,450,561,247,44.0285204991087
2023-10-14,2023,"Oktober",10,14,"10-14","Total",2444,3987,4701,2254,47.9472452669645
2023-10-15,2023,"Oktober",10,15,"10-15","1- und 2-Stern",210,310,557,216,38.7791741472172
2023-10-15,2023,"Oktober",10,15,"10-15","3-Stern",548,852,1546,631,40.8150064683053
2023-10-15,2023,"Oktober",10,15,"10-15","4- und 5-Stern",851,1284,2037,832,40.8443789887089
2023-10-15,2023,"Oktober",10,15,"10-15","Keine Kategorie",141,258,561,161,28.698752228164
2023-10-15,2023,"Oktober",10,15,"10-15","Total",1750,2704,4701,1840,39.1406083811955
2023-10-16,2023,"Oktober",10,16,"10-16","1- und 2-Stern",201,356,557,285,51.1669658886894
2023-10-16,2023,"Oktober",10,16,"10-16","3-Stern",896,1254,1546,1060,68.5640362225097
2023-10-16,2023,"Oktober",10,16,"10-16","4- und 5-Stern",1032,1724,2037,1305,64.0648011782032
2023-10-16,2023,"Oktober",10,16,"10-16","Keine Kategorie",231,366,561,244,43.49376114082
2023-10-16,2023,"Oktober",10,16,"10-16","Total",2360,3700,4701,2894,61.5613699212933
2023-10-17,2023,"Oktober",10,17,"10-17","1- und 2-Stern",294,531,557,326,58.5278276481149
2023-10-17,2023,"Oktober",10,17,"10-17","3-Stern",759,1447,1546,1223,79.1073738680466
2023-10-17,2023,"Oktober",10,17,"10-17","4- und 5-Stern",926,2042,2037,1544,75.7977417771232
2023-10-17,2023,"Oktober",10,17,"10-17","Keine Kategorie",181,371,561,264,47.0588235294118
2023-10-17,2023,"Oktober",10,17,"10-17","Total",2160,4391,4701,3357,71.4103382259094
2023-10-18,2023,"Oktober",10,18,"10-18","1- und 2-Stern",207,437,557,330,59.245960502693
2023-10-18,2023,"Oktober",10,18,"10-18","3-Stern",728,1409,1546,1146,74.1267787839586
2023-10-18,2023,"Oktober",10,18,"10-18","4- und 5-Stern",943,2196,2037,1629,79.9705449189985
2023-10-18,2023,"Oktober",10,18,"10-18","Keine Kategorie",334,529,561,355,63.2798573975045
2023-10-18,2023,"Oktober",10,18,"10-18","Total",2212,4571,4701,3460,73.6013614124654
2023-10-19,2023,"Oktober",10,19,"10-19","1- und 2-Stern",261,505,557,358,64.2728904847397
2023-10-19,2023,"Oktober",10,19,"10-19","3-Stern",830,1496,1546,1112,71.9275549805951
2023-10-19,2023,"Oktober",10,19,"10-19","4- und 5-Stern",972,2042,2037,1443,70.839469808542
2023-10-19,2023,"Oktober",10,19,"10-19","Keine Kategorie",215,495,561,302,53.8324420677362
2023-10-19,2023,"Oktober",10,19,"10-19","Total",2278,4538,4701,3215,68.3897043182302
2023-10-20,2023,"Oktober",10,20,"10-20","1- und 2-Stern",324,518,557,322,57.8096947935368
2023-10-20,2023,"Oktober",10,20,"10-20","3-Stern",967,1404,1546,935,60.4786545924968
2023-10-20,2023,"Oktober",10,20,"10-20","4- und 5-Stern",1336,2079,2037,1241,60.9229258713795
2023-10-20,2023,"Oktober",10,20,"10-20","Keine Kategorie",271,447,561,304,54.1889483065954
2023-10-20,2023,"Oktober",10,20,"10-20","Total",2898,4448,4701,2802,59.6043395022336
2023-10-21,2023,"Oktober",10,21,"10-21","1- und 2-Stern",275,490,557,291,52.2441651705566
2023-10-21,2023,"Oktober",10,21,"10-21","3-Stern",940,1562,1546,952,61.5782664941785
2023-10-21,2023,"Oktober",10,21,"10-21","4- und 5-Stern",1370,2338,2037,1214,59.5974472263132
2023-10-21,2023,"Oktober",10,21,"10-21","Keine Kategorie",220,435,561,247,44.0285204991087
2023-10-21,2023,"Oktober",10,21,"10-21","Total",2805,4825,4701,2704,57.5196766645395
2023-10-22,2023,"Oktober",10,22,"10-22","1- und 2-Stern",253,402,557,267,47.935368043088
2023-10-22,2023,"Oktober",10,22,"10-22","3-Stern",722,1174,1546,869,56.2095730918499
2023-10-22,2023,"Oktober",10,22,"10-22","4- und 5-Stern",1133,1990,2037,1274,62.5429553264605
2023-10-22,2023,"Oktober",10,22,"10-22","Keine Kategorie",221,300,561,219,39.0374331550802
2023-10-22,2023,"Oktober",10,22,"10-22","Total",2329,3866,4701,2629,55.9242714316103
2023-10-23,2023,"Oktober",10,23,"10-23","1- und 2-Stern",332,567,557,423,75.9425493716337
2023-10-23,2023,"Oktober",10,23,"10-23","3-Stern",973,1656,1546,1375,88.9391979301423
2023-10-23,2023,"Oktober",10,23,"10-23","4- und 5-Stern",1224,2397,2037,1744,85.6161021109475
2023-10-23,2023,"Oktober",10,23,"10-23","Keine Kategorie",261,455,561,322,57.397504456328
2023-10-23,2023,"Oktober",10,23,"10-23","Total",2790,5075,4701,3864,82.1952776005105
2023-10-24,2023,"Oktober",10,24,"10-24","1- und 2-Stern",237,600,557,450,80.7899461400359
2023-10-24,2023,"Oktober",10,24,"10-24","3-Stern",603,1699,1546,1430,92.496765847348
2023-10-24,2023,"Oktober",10,24,"10-24","4- und 5-Stern",752,2481,2037,1788,87.7761413843888
2023-10-24,2023,"Oktober",10,24,"10-24","Keine Kategorie",192,492,561,346,61.6755793226381
2023-10-24,2023,"Oktober",10,24,"10-24","Total",1784,5272,4701,4014,85.3860880663689
2023-10-25,2023,"Oktober",10,25,"10-25","1- und 2-Stern",223,428,557,319,57.2710951526032
2023-10-25,2023,"Oktober",10,25,"10-25","3-Stern",701,1353,1546,1071,69.2755498059508
2023-10-25,2023,"Oktober",10,25,"10-25","4- und 5-Stern",950,2252,2037,1574,77.2704958271969
2023-10-25,2023,"Oktober",10,25,"10-25","Keine Kategorie",261,471,561,300,53.475935828877
2023-10-25,2023,"Oktober",10,25,"10-25","Total",2135,4504,4701,3264,69.4320357370772
2023-10-26,2023,"Oktober",10,26,"10-26","1- und 2-Stern",239,408,557,266,47.7558348294434
2023-10-26,2023,"Oktober",10,26,"10-26","3-Stern",890,1476,1546,1053,68.111254851229
2023-10-26,2023,"Oktober",10,26,"10-26","4- und 5-Stern",1066,2096,2037,1420,69.7103583701522
2023-10-26,2023,"Oktober",10,26,"10-26","Keine Kategorie",294,468,561,292,52.0499108734403
2023-10-26,2023,"Oktober",10,26,"10-26","Total",2489,4448,4701,3031,64.4756434801106
2023-10-27,2023,"Oktober",10,27,"10-27","1- und 2-Stern",360,504,557,296,53.1418312387792
2023-10-27,2023,"Oktober",10,27,"10-27","3-Stern",1125,1691,1546,1064,68.8227684346701
2023-10-27,2023,"Oktober",10,27,"10-27","4- und 5-Stern",1512,2408,2037,1306,64.1138929798724
2023-10-27,2023,"Oktober",10,27,"10-27","Keine Kategorie",437,595,561,303,54.0106951871658
2023-10-27,2023,"Oktober",10,27,"10-27","Total",3434,5198,4701,2969,63.1567751542225
2023-10-28,2023,"Oktober",10,28,"10-28","1- und 2-Stern",381,633,557,368,66.0682226211849
2023-10-28,2023,"Oktober",10,28,"10-28","3-Stern",1257,2023,1546,1200,77.6196636481242
2023-10-28,2023,"Oktober",10,28,"10-28","4- und 5-Stern",1791,2896,2037,1433,70.3485517918508
2023-10-28,2023,"Oktober",10,28,"10-28","Keine Kategorie",418,743,561,363,64.7058823529412
2023-10-28,2023,"Oktober",10,28,"10-28","Total",3847,6295,4701,3364,71.5592427143161
2023-10-29,2023,"Oktober",10,29,"10-29","1- und 2-Stern",118,293,557,161,28.9048473967684
2023-10-29,2023,"Oktober",10,29,"10-29","3-Stern",483,920,1546,613,39.6507115135834
2023-10-29,2023,"Oktober",10,29,"10-29","4- und 5-Stern",718,1409,2037,834,40.9425625920471
2023-10-29,2023,"Oktober",10,29,"10-29","Keine Kategorie",146,289,561,181,32.2638146167558
2023-10-29,2023,"Oktober",10,29,"10-29","Total",1465,2911,4701,1789,38.0557328228037
2023-10-30,2023,"Oktober",10,30,"10-30","1- und 2-Stern",208,359,557,232,41.6517055655296
2023-10-30,2023,"Oktober",10,30,"10-30","3-Stern",620,1046,1546,763,49.353169469599
2023-10-30,2023,"Oktober",10,30,"10-30","4- und 5-Stern",761,1423,2037,962,47.2263132056946
2023-10-30,2023,"Oktober",10,30,"10-30","Keine Kategorie",220,387,561,235,41.8894830659537
2023-10-30,2023,"Oktober",10,30,"10-30","Total",1809,3215,4701,2192,46.6283769410764
2023-10-31,2023,"Oktober",10,31,"10-31","1- und 2-Stern",234,409,557,287,51.5260323159785
2023-10-31,2023,"Oktober",10,31,"10-31","3-Stern",456,975,1546,725,46.895213454075
2023-10-31,2023,"Oktober",10,31,"10-31","4- und 5-Stern",761,1546,2037,1069,52.4791359842906
2023-10-31,2023,"Oktober",10,31,"10-31","Keine Kategorie",163,334,561,215,38.3244206773619
2023-10-31,2023,"Oktober",10,31,"10-31","Total",1614,3264,4701,2296,48.8406721974048
2023-11-01,2023,"November",11,1,"11-01","1- und 2-Stern",199,350,557,252,45.2423698384201
2023-11-01,2023,"November",11,1,"11-01","3-Stern",586,1049,1541,794,51.5249837767683
2023-11-01,2023,"November",11,1,"11-01","4- und 5-Stern",831,1561,2024,1067,52.7173913043478
2023-11-01,2023,"November",11,1,"11-01","Keine Kategorie",219,360,561,234,41.7112299465241
2023-11-01,2023,"November",11,1,"11-01","Total",1835,3320,4683,2347,50.1174460815716
2023-11-02,2023,"November",11,2,"11-02","1- und 2-Stern",221,372,557,265,47.5763016157989
2023-11-02,2023,"November",11,2,"11-02","3-Stern",717,1210,1541,915,59.3770279039585
2023-11-02,2023,"November",11,2,"11-02","4- und 5-Stern",1005,1819,2024,1111,54.8913043478261
2023-11-02,2023,"November",11,2,"11-02","Keine Kategorie",318,504,561,318,56.6844919786096
2023-11-02,2023,"November",11,2,"11-02","Total",2261,3905,4683,2609,55.7121503309844
2023-11-03,2023,"November",11,3,"11-03","1- und 2-Stern",610,741,557,466,83.6624775583483
2023-11-03,2023,"November",11,3,"11-03","3-Stern",1558,2114,1541,1472,95.5223880597015
2023-11-03,2023,"November",11,3,"11-03","4- und 5-Stern",2241,3012,2024,1732,85.5731225296443
2023-11-03,2023,"November",11,3,"11-03","Keine Kategorie",484,649,561,396,70.5882352941177
2023-11-03,2023,"November",11,3,"11-03","Total",4893,6516,4683,4066,86.8246850309631
2023-11-04,2023,"November",11,4,"11-04","1- und 2-Stern",86,753,557,464,83.3034111310592
2023-11-04,2023,"November",11,4,"11-04","3-Stern",639,2244,1541,1489,96.6255678131084
2023-11-04,2023,"November",11,4,"11-04","4- und 5-Stern",1031,3194,2024,1781,87.9940711462451
2023-11-04,2023,"November",11,4,"11-04","Keine Kategorie",166,669,561,397,70.7664884135472
2023-11-04,2023,"November",11,4,"11-04","Total",1922,6860,4683,4131,88.2126841768097
2023-11-05,2023,"November",11,5,"11-05","1- und 2-Stern",142,480,557,321,57.6301615798923
2023-11-05,2023,"November",11,5,"11-05","3-Stern",554,1371,1541,1051,68.2024659312135
2023-11-05,2023,"November",11,5,"11-05","4- und 5-Stern",908,2083,2024,1326,65.5138339920949
2023-11-05,2023,"November",11,5,"11-05","Keine Kategorie",113,373,561,244,43.49376114082
2023-11-05,2023,"November",11,5,"11-05","Total",1717,4307,4683,2942,62.822976724322
2023-11-06,2023,"November",11,6,"11-06","1- und 2-Stern",150,238,557,198,35.5475763016158
2023-11-06,2023,"November",11,6,"11-06","3-Stern",641,1116,1541,1007,65.3471771576898
2023-11-06,2023,"November",11,6,"11-06","4- und 5-Stern",960,1676,2024,1264,62.4505928853755
2023-11-06,2023,"November",11,6,"11-06","Keine Kategorie",182,286,561,242,43.1372549019608
2023-11-06,2023,"November",11,6,"11-06","Total",1933,3316,4683,2711,57.8902412983131
2023-11-07,2023,"November",11,7,"11-07","1- und 2-Stern",160,288,557,249,44.7037701974865
2023-11-07,2023,"November",11,7,"11-07","3-Stern",602,1294,1541,1165,75.6002595717067
2023-11-07,2023,"November",11,7,"11-07","4- und 5-Stern",953,1981,2024,1505,74.3577075098814
2023-11-07,2023,"November",11,7,"11-07","Keine Kategorie",195,366,561,292,52.0499108734403
2023-11-07,2023,"November",11,7,"11-07","Total",1910,3929,4683,3211,68.567157804826
2023-11-08,2023,"November",11,8,"11-08","1- und 2-Stern",192,340,557,247,44.3447037701975
2023-11-08,2023,"November",11,8,"11-08","3-Stern",465,1190,1541,1030,66.8397144711226
2023-11-08,2023,"November",11,8,"11-08","4- und 5-Stern",733,1881,2024,1459,72.0849802371542
2023-11-08,2023,"November",11,8,"11-08","Keine Kategorie",173,356,561,292,52.0499108734403
2023-11-08,2023,"November",11,8,"11-08","Total",1563,3767,4683,3028,64.6594063634422
2023-11-09,2023,"November",11,9,"11-09","1- und 2-Stern",174,293,557,228,40.9335727109515
2023-11-09,2023,"November",11,9,"11-09","3-Stern",573,1199,1541,997,64.6982478909799
2023-11-09,2023,"November",11,9,"11-09","4- und 5-Stern",856,1824,2024,1306,64.5256916996047
2023-11-09,2023,"November",11,9,"11-09","Keine Kategorie",240,421,561,307,54.7237076648841
2023-11-09,2023,"November",11,9,"11-09","Total",1843,3737,4683,2838,60.6021780909673
2023-11-10,2023,"November",11,10,"11-10","1- und 2-Stern",474,607,557,362,64.9910233393178
2023-11-10,2023,"November",11,10,"11-10","3-Stern",1259,1809,1541,1266,82.154445165477
2023-11-10,2023,"November",11,10,"11-10","4- und 5-Stern",1543,2213,2024,1257,62.104743083004
2023-11-10,2023,"November",11,10,"11-10","Keine Kategorie",461,603,561,226,40.2852049910873
2023-11-10,2023,"November",11,10,"11-10","Total",3737,5232,4683,3111,66.4317745035234
2023-11-11,2023,"November",11,11,"11-11","1- und 2-Stern",267,743,557,422,75.7630161579892
2023-11-11,2023,"November",11,11,"11-11","3-Stern",866,2078,1541,1342,87.0863075924724
2023-11-11,2023,"November",11,11,"11-11","4- und 5-Stern",1400,2823,2024,1491,73.6660079051383
2023-11-11,2023,"November",11,11,"11-11","Keine Kategorie",352,714,561,365,65.0623885918004
2023-11-11,2023,"November",11,11,"11-11","Total",2885,6358,4683,3620,77.3008755071535
2023-11-12,2023,"November",11,12,"11-12","1- und 2-Stern",65,246,557,178,31.9569120287253
2023-11-12,2023,"November",11,12,"11-12","3-Stern",367,895,1541,696,45.165476963011
2023-11-12,2023,"November",11,12,"11-12","4- und 5-Stern",782,1504,2024,988,48.8142292490119
2023-11-12,2023,"November",11,12,"11-12","Keine Kategorie",129,290,561,179,31.9073083778966
2023-11-12,2023,"November",11,12,"11-12","Total",1343,2935,4683,2041,43.5831731795857
2023-11-13,2023,"November",11,13,"11-13","1- und 2-Stern",148,224,557,179,32.1364452423698
2023-11-13,2023,"November",11,13,"11-13","3-Stern",633,984,1541,884,57.3653471771577
2023-11-13,2023,"November",11,13,"11-13","4- und 5-Stern",911,1670,2024,1261,62.302371541502
2023-11-13,2023,"November",11,13,"11-13","Keine Kategorie",154,254,561,194,34.5811051693405
2023-11-13,2023,"November",11,13,"11-13","Total",1846,3132,4683,2518,53.7689515267991
2023-11-14,2023,"November",11,14,"11-14","1- und 2-Stern",141,246,557,199,35.7271095152603
2023-11-14,2023,"November",11,14,"11-14","3-Stern",522,1105,1541,1002,65.0227125243348
2023-11-14,2023,"November",11,14,"11-14","4- und 5-Stern",684,1731,2024,1339,66.1561264822134
2023-11-14,2023,"November",11,14,"11-14","Keine Kategorie",138,281,561,215,38.3244206773619
2023-11-14,2023,"November",11,14,"11-14","Total",1485,3363,4683,2755,58.8298099508862
2023-11-15,2023,"November",11,15,"11-15","1- und 2-Stern",217,325,557,261,46.8581687612208
2023-11-15,2023,"November",11,15,"11-15","3-Stern",581,1138,1541,1026,66.5801427644387
2023-11-15,2023,"November",11,15,"11-15","4- und 5-Stern",872,1830,2024,1381,68.2312252964427
2023-11-15,2023,"November",11,15,"11-15","Keine Kategorie",170,306,561,239,42.602495543672
2023-11-15,2023,"November",11,15,"11-15","Total",1840,3599,4683,2907,62.0755925688661
2023-11-16,2023,"November",11,16,"11-16","1- und 2-Stern",213,352,557,276,49.5511669658887
2023-11-16,2023,"November",11,16,"11-16","3-Stern",648,1158,1541,1066,69.1758598312784
2023-11-16,2023,"November",11,16,"11-16","4- und 5-Stern",1004,1838,2024,1365,67.4407114624506
2023-11-16,2023,"November",11,16,"11-16","Keine Kategorie",203,324,561,224,39.9286987522282
2023-11-16,2023,"November",11,16,"11-16","Total",2068,3672,4683,2931,62.5880845611787
2023-11-17,2023,"November",11,17,"11-17","1- und 2-Stern",406,545,557,347,62.2980251346499
2023-11-17,2023,"November",11,17,"11-17","3-Stern",975,1445,1541,1180,76.5736534717716
2023-11-17,2023,"November",11,17,"11-17","4- und 5-Stern",1385,2043,2024,1223,60.4249011857708
